image_filepath,image_rain_filepath
/home/bernerd/eecs556/dataset/images/845.jpg,/home/bernerd/eecs556/dataset/images_rain/845_10.jpg
/home/bernerd/eecs556/dataset/images/874.jpg,/home/bernerd/eecs556/dataset/images_rain/874_4.jpg
/home/bernerd/eecs556/dataset/images/860.jpg,/home/bernerd/eecs556/dataset/images_rain/860_1.jpg
/home/bernerd/eecs556/dataset/images/851.jpg,/home/bernerd/eecs556/dataset/images_rain/851_13.jpg
/home/bernerd/eecs556/dataset/images/975.jpg,/home/bernerd/eecs556/dataset/images_rain/975_2.jpg
/home/bernerd/eecs556/dataset/images/841.jpg,/home/bernerd/eecs556/dataset/images_rain/841_3.jpg
/home/bernerd/eecs556/dataset/images/865.jpg,/home/bernerd/eecs556/dataset/images_rain/865_14.jpg
/home/bernerd/eecs556/dataset/images/823.jpg,/home/bernerd/eecs556/dataset/images_rain/823_9.jpg
/home/bernerd/eecs556/dataset/images/975.jpg,/home/bernerd/eecs556/dataset/images_rain/975_13.jpg
/home/bernerd/eecs556/dataset/images/810.jpg,/home/bernerd/eecs556/dataset/images_rain/810_1.jpg
/home/bernerd/eecs556/dataset/images/838.jpg,/home/bernerd/eecs556/dataset/images_rain/838_3.jpg
/home/bernerd/eecs556/dataset/images/886.jpg,/home/bernerd/eecs556/dataset/images_rain/886_6.jpg
/home/bernerd/eecs556/dataset/images/852.jpg,/home/bernerd/eecs556/dataset/images_rain/852_10.jpg
/home/bernerd/eecs556/dataset/images/849.jpg,/home/bernerd/eecs556/dataset/images_rain/849_1.jpg
/home/bernerd/eecs556/dataset/images/824.jpg,/home/bernerd/eecs556/dataset/images_rain/824_2.jpg
/home/bernerd/eecs556/dataset/images/948.jpg,/home/bernerd/eecs556/dataset/images_rain/948_1.jpg
/home/bernerd/eecs556/dataset/images/862.jpg,/home/bernerd/eecs556/dataset/images_rain/862_4.jpg
/home/bernerd/eecs556/dataset/images/905.jpg,/home/bernerd/eecs556/dataset/images_rain/905_6.jpg
/home/bernerd/eecs556/dataset/images/879.jpg,/home/bernerd/eecs556/dataset/images_rain/879_9.jpg
/home/bernerd/eecs556/dataset/images/817.jpg,/home/bernerd/eecs556/dataset/images_rain/817_2.jpg
/home/bernerd/eecs556/dataset/images/931.jpg,/home/bernerd/eecs556/dataset/images_rain/931_1.jpg
/home/bernerd/eecs556/dataset/images/947.jpg,/home/bernerd/eecs556/dataset/images_rain/947_12.jpg
/home/bernerd/eecs556/dataset/images/992.jpg,/home/bernerd/eecs556/dataset/images_rain/992_11.jpg
/home/bernerd/eecs556/dataset/images/970.jpg,/home/bernerd/eecs556/dataset/images_rain/970_14.jpg
/home/bernerd/eecs556/dataset/images/829.jpg,/home/bernerd/eecs556/dataset/images_rain/829_12.jpg
/home/bernerd/eecs556/dataset/images/812.jpg,/home/bernerd/eecs556/dataset/images_rain/812_1.jpg
/home/bernerd/eecs556/dataset/images/864.jpg,/home/bernerd/eecs556/dataset/images_rain/864_3.jpg
/home/bernerd/eecs556/dataset/images/973.jpg,/home/bernerd/eecs556/dataset/images_rain/973_7.jpg
/home/bernerd/eecs556/dataset/images/825.jpg,/home/bernerd/eecs556/dataset/images_rain/825_1.jpg
/home/bernerd/eecs556/dataset/images/910.jpg,/home/bernerd/eecs556/dataset/images_rain/910_12.jpg
/home/bernerd/eecs556/dataset/images/833.jpg,/home/bernerd/eecs556/dataset/images_rain/833_12.jpg
/home/bernerd/eecs556/dataset/images/838.jpg,/home/bernerd/eecs556/dataset/images_rain/838_10.jpg
/home/bernerd/eecs556/dataset/images/834.jpg,/home/bernerd/eecs556/dataset/images_rain/834_13.jpg
/home/bernerd/eecs556/dataset/images/895.jpg,/home/bernerd/eecs556/dataset/images_rain/895_2.jpg
/home/bernerd/eecs556/dataset/images/850.jpg,/home/bernerd/eecs556/dataset/images_rain/850_2.jpg
/home/bernerd/eecs556/dataset/images/950.jpg,/home/bernerd/eecs556/dataset/images_rain/950_3.jpg
/home/bernerd/eecs556/dataset/images/932.jpg,/home/bernerd/eecs556/dataset/images_rain/932_11.jpg
/home/bernerd/eecs556/dataset/images/988.jpg,/home/bernerd/eecs556/dataset/images_rain/988_14.jpg
/home/bernerd/eecs556/dataset/images/878.jpg,/home/bernerd/eecs556/dataset/images_rain/878_6.jpg
/home/bernerd/eecs556/dataset/images/902.jpg,/home/bernerd/eecs556/dataset/images_rain/902_3.jpg
/home/bernerd/eecs556/dataset/images/829.jpg,/home/bernerd/eecs556/dataset/images_rain/829_1.jpg
/home/bernerd/eecs556/dataset/images/961.jpg,/home/bernerd/eecs556/dataset/images_rain/961_2.jpg
/home/bernerd/eecs556/dataset/images/826.jpg,/home/bernerd/eecs556/dataset/images_rain/826_5.jpg
/home/bernerd/eecs556/dataset/images/819.jpg,/home/bernerd/eecs556/dataset/images_rain/819_14.jpg
/home/bernerd/eecs556/dataset/images/942.jpg,/home/bernerd/eecs556/dataset/images_rain/942_8.jpg
/home/bernerd/eecs556/dataset/images/989.jpg,/home/bernerd/eecs556/dataset/images_rain/989_4.jpg
/home/bernerd/eecs556/dataset/images/959.jpg,/home/bernerd/eecs556/dataset/images_rain/959_11.jpg
/home/bernerd/eecs556/dataset/images/911.jpg,/home/bernerd/eecs556/dataset/images_rain/911_3.jpg
/home/bernerd/eecs556/dataset/images/917.jpg,/home/bernerd/eecs556/dataset/images_rain/917_13.jpg
/home/bernerd/eecs556/dataset/images/971.jpg,/home/bernerd/eecs556/dataset/images_rain/971_5.jpg
/home/bernerd/eecs556/dataset/images/984.jpg,/home/bernerd/eecs556/dataset/images_rain/984_13.jpg
/home/bernerd/eecs556/dataset/images/859.jpg,/home/bernerd/eecs556/dataset/images_rain/859_7.jpg
/home/bernerd/eecs556/dataset/images/835.jpg,/home/bernerd/eecs556/dataset/images_rain/835_11.jpg
/home/bernerd/eecs556/dataset/images/913.jpg,/home/bernerd/eecs556/dataset/images_rain/913_1.jpg
/home/bernerd/eecs556/dataset/images/893.jpg,/home/bernerd/eecs556/dataset/images_rain/893_11.jpg
/home/bernerd/eecs556/dataset/images/842.jpg,/home/bernerd/eecs556/dataset/images_rain/842_13.jpg
/home/bernerd/eecs556/dataset/images/991.jpg,/home/bernerd/eecs556/dataset/images_rain/991_7.jpg
/home/bernerd/eecs556/dataset/images/886.jpg,/home/bernerd/eecs556/dataset/images_rain/886_7.jpg
/home/bernerd/eecs556/dataset/images/809.jpg,/home/bernerd/eecs556/dataset/images_rain/809_10.jpg
/home/bernerd/eecs556/dataset/images/997.jpg,/home/bernerd/eecs556/dataset/images_rain/997_2.jpg
/home/bernerd/eecs556/dataset/images/815.jpg,/home/bernerd/eecs556/dataset/images_rain/815_8.jpg
/home/bernerd/eecs556/dataset/images/884.jpg,/home/bernerd/eecs556/dataset/images_rain/884_2.jpg
/home/bernerd/eecs556/dataset/images/865.jpg,/home/bernerd/eecs556/dataset/images_rain/865_10.jpg
/home/bernerd/eecs556/dataset/images/828.jpg,/home/bernerd/eecs556/dataset/images_rain/828_1.jpg
/home/bernerd/eecs556/dataset/images/969.jpg,/home/bernerd/eecs556/dataset/images_rain/969_7.jpg
/home/bernerd/eecs556/dataset/images/999.jpg,/home/bernerd/eecs556/dataset/images_rain/999_9.jpg
/home/bernerd/eecs556/dataset/images/940.jpg,/home/bernerd/eecs556/dataset/images_rain/940_10.jpg
/home/bernerd/eecs556/dataset/images/824.jpg,/home/bernerd/eecs556/dataset/images_rain/824_6.jpg
/home/bernerd/eecs556/dataset/images/946.jpg,/home/bernerd/eecs556/dataset/images_rain/946_10.jpg
/home/bernerd/eecs556/dataset/images/999.jpg,/home/bernerd/eecs556/dataset/images_rain/999_2.jpg
/home/bernerd/eecs556/dataset/images/936.jpg,/home/bernerd/eecs556/dataset/images_rain/936_6.jpg
/home/bernerd/eecs556/dataset/images/890.jpg,/home/bernerd/eecs556/dataset/images_rain/890_2.jpg
/home/bernerd/eecs556/dataset/images/872.jpg,/home/bernerd/eecs556/dataset/images_rain/872_5.jpg
/home/bernerd/eecs556/dataset/images/801.jpg,/home/bernerd/eecs556/dataset/images_rain/801_8.jpg
/home/bernerd/eecs556/dataset/images/880.jpg,/home/bernerd/eecs556/dataset/images_rain/880_3.jpg
/home/bernerd/eecs556/dataset/images/943.jpg,/home/bernerd/eecs556/dataset/images_rain/943_2.jpg
/home/bernerd/eecs556/dataset/images/848.jpg,/home/bernerd/eecs556/dataset/images_rain/848_5.jpg
/home/bernerd/eecs556/dataset/images/802.jpg,/home/bernerd/eecs556/dataset/images_rain/802_8.jpg
/home/bernerd/eecs556/dataset/images/805.jpg,/home/bernerd/eecs556/dataset/images_rain/805_11.jpg
/home/bernerd/eecs556/dataset/images/841.jpg,/home/bernerd/eecs556/dataset/images_rain/841_4.jpg
/home/bernerd/eecs556/dataset/images/943.jpg,/home/bernerd/eecs556/dataset/images_rain/943_10.jpg
/home/bernerd/eecs556/dataset/images/970.jpg,/home/bernerd/eecs556/dataset/images_rain/970_9.jpg
/home/bernerd/eecs556/dataset/images/885.jpg,/home/bernerd/eecs556/dataset/images_rain/885_3.jpg
/home/bernerd/eecs556/dataset/images/866.jpg,/home/bernerd/eecs556/dataset/images_rain/866_10.jpg
/home/bernerd/eecs556/dataset/images/969.jpg,/home/bernerd/eecs556/dataset/images_rain/969_11.jpg
/home/bernerd/eecs556/dataset/images/873.jpg,/home/bernerd/eecs556/dataset/images_rain/873_6.jpg
/home/bernerd/eecs556/dataset/images/831.jpg,/home/bernerd/eecs556/dataset/images_rain/831_12.jpg
/home/bernerd/eecs556/dataset/images/969.jpg,/home/bernerd/eecs556/dataset/images_rain/969_13.jpg
/home/bernerd/eecs556/dataset/images/839.jpg,/home/bernerd/eecs556/dataset/images_rain/839_4.jpg
/home/bernerd/eecs556/dataset/images/915.jpg,/home/bernerd/eecs556/dataset/images_rain/915_4.jpg
/home/bernerd/eecs556/dataset/images/862.jpg,/home/bernerd/eecs556/dataset/images_rain/862_7.jpg
/home/bernerd/eecs556/dataset/images/992.jpg,/home/bernerd/eecs556/dataset/images_rain/992_7.jpg
/home/bernerd/eecs556/dataset/images/835.jpg,/home/bernerd/eecs556/dataset/images_rain/835_2.jpg
/home/bernerd/eecs556/dataset/images/841.jpg,/home/bernerd/eecs556/dataset/images_rain/841_14.jpg
/home/bernerd/eecs556/dataset/images/939.jpg,/home/bernerd/eecs556/dataset/images_rain/939_3.jpg
/home/bernerd/eecs556/dataset/images/939.jpg,/home/bernerd/eecs556/dataset/images_rain/939_5.jpg
/home/bernerd/eecs556/dataset/images/803.jpg,/home/bernerd/eecs556/dataset/images_rain/803_1.jpg
/home/bernerd/eecs556/dataset/images/810.jpg,/home/bernerd/eecs556/dataset/images_rain/810_14.jpg
/home/bernerd/eecs556/dataset/images/832.jpg,/home/bernerd/eecs556/dataset/images_rain/832_10.jpg
/home/bernerd/eecs556/dataset/images/837.jpg,/home/bernerd/eecs556/dataset/images_rain/837_4.jpg
/home/bernerd/eecs556/dataset/images/833.jpg,/home/bernerd/eecs556/dataset/images_rain/833_10.jpg
/home/bernerd/eecs556/dataset/images/815.jpg,/home/bernerd/eecs556/dataset/images_rain/815_3.jpg
/home/bernerd/eecs556/dataset/images/922.jpg,/home/bernerd/eecs556/dataset/images_rain/922_6.jpg
/home/bernerd/eecs556/dataset/images/877.jpg,/home/bernerd/eecs556/dataset/images_rain/877_9.jpg
/home/bernerd/eecs556/dataset/images/816.jpg,/home/bernerd/eecs556/dataset/images_rain/816_11.jpg
/home/bernerd/eecs556/dataset/images/965.jpg,/home/bernerd/eecs556/dataset/images_rain/965_7.jpg
/home/bernerd/eecs556/dataset/images/810.jpg,/home/bernerd/eecs556/dataset/images_rain/810_12.jpg
/home/bernerd/eecs556/dataset/images/962.jpg,/home/bernerd/eecs556/dataset/images_rain/962_2.jpg
/home/bernerd/eecs556/dataset/images/948.jpg,/home/bernerd/eecs556/dataset/images_rain/948_2.jpg
/home/bernerd/eecs556/dataset/images/850.jpg,/home/bernerd/eecs556/dataset/images_rain/850_11.jpg
/home/bernerd/eecs556/dataset/images/889.jpg,/home/bernerd/eecs556/dataset/images_rain/889_8.jpg
/home/bernerd/eecs556/dataset/images/823.jpg,/home/bernerd/eecs556/dataset/images_rain/823_1.jpg
/home/bernerd/eecs556/dataset/images/935.jpg,/home/bernerd/eecs556/dataset/images_rain/935_3.jpg
/home/bernerd/eecs556/dataset/images/941.jpg,/home/bernerd/eecs556/dataset/images_rain/941_4.jpg
/home/bernerd/eecs556/dataset/images/852.jpg,/home/bernerd/eecs556/dataset/images_rain/852_6.jpg
/home/bernerd/eecs556/dataset/images/941.jpg,/home/bernerd/eecs556/dataset/images_rain/941_8.jpg
/home/bernerd/eecs556/dataset/images/986.jpg,/home/bernerd/eecs556/dataset/images_rain/986_7.jpg
/home/bernerd/eecs556/dataset/images/969.jpg,/home/bernerd/eecs556/dataset/images_rain/969_3.jpg
/home/bernerd/eecs556/dataset/images/849.jpg,/home/bernerd/eecs556/dataset/images_rain/849_11.jpg
/home/bernerd/eecs556/dataset/images/945.jpg,/home/bernerd/eecs556/dataset/images_rain/945_1.jpg
/home/bernerd/eecs556/dataset/images/979.jpg,/home/bernerd/eecs556/dataset/images_rain/979_4.jpg
/home/bernerd/eecs556/dataset/images/994.jpg,/home/bernerd/eecs556/dataset/images_rain/994_13.jpg
/home/bernerd/eecs556/dataset/images/901.jpg,/home/bernerd/eecs556/dataset/images_rain/901_9.jpg
/home/bernerd/eecs556/dataset/images/915.jpg,/home/bernerd/eecs556/dataset/images_rain/915_3.jpg
/home/bernerd/eecs556/dataset/images/884.jpg,/home/bernerd/eecs556/dataset/images_rain/884_7.jpg
/home/bernerd/eecs556/dataset/images/871.jpg,/home/bernerd/eecs556/dataset/images_rain/871_13.jpg
/home/bernerd/eecs556/dataset/images/971.jpg,/home/bernerd/eecs556/dataset/images_rain/971_8.jpg
/home/bernerd/eecs556/dataset/images/903.jpg,/home/bernerd/eecs556/dataset/images_rain/903_10.jpg
/home/bernerd/eecs556/dataset/images/879.jpg,/home/bernerd/eecs556/dataset/images_rain/879_3.jpg
/home/bernerd/eecs556/dataset/images/963.jpg,/home/bernerd/eecs556/dataset/images_rain/963_7.jpg
/home/bernerd/eecs556/dataset/images/863.jpg,/home/bernerd/eecs556/dataset/images_rain/863_9.jpg
/home/bernerd/eecs556/dataset/images/879.jpg,/home/bernerd/eecs556/dataset/images_rain/879_2.jpg
/home/bernerd/eecs556/dataset/images/834.jpg,/home/bernerd/eecs556/dataset/images_rain/834_10.jpg
/home/bernerd/eecs556/dataset/images/942.jpg,/home/bernerd/eecs556/dataset/images_rain/942_10.jpg
/home/bernerd/eecs556/dataset/images/835.jpg,/home/bernerd/eecs556/dataset/images_rain/835_14.jpg
/home/bernerd/eecs556/dataset/images/951.jpg,/home/bernerd/eecs556/dataset/images_rain/951_14.jpg
/home/bernerd/eecs556/dataset/images/875.jpg,/home/bernerd/eecs556/dataset/images_rain/875_1.jpg
/home/bernerd/eecs556/dataset/images/829.jpg,/home/bernerd/eecs556/dataset/images_rain/829_3.jpg
/home/bernerd/eecs556/dataset/images/939.jpg,/home/bernerd/eecs556/dataset/images_rain/939_6.jpg
/home/bernerd/eecs556/dataset/images/941.jpg,/home/bernerd/eecs556/dataset/images_rain/941_5.jpg
/home/bernerd/eecs556/dataset/images/972.jpg,/home/bernerd/eecs556/dataset/images_rain/972_14.jpg
/home/bernerd/eecs556/dataset/images/928.jpg,/home/bernerd/eecs556/dataset/images_rain/928_3.jpg
/home/bernerd/eecs556/dataset/images/812.jpg,/home/bernerd/eecs556/dataset/images_rain/812_5.jpg
/home/bernerd/eecs556/dataset/images/953.jpg,/home/bernerd/eecs556/dataset/images_rain/953_4.jpg
/home/bernerd/eecs556/dataset/images/948.jpg,/home/bernerd/eecs556/dataset/images_rain/948_13.jpg
/home/bernerd/eecs556/dataset/images/918.jpg,/home/bernerd/eecs556/dataset/images_rain/918_3.jpg
/home/bernerd/eecs556/dataset/images/863.jpg,/home/bernerd/eecs556/dataset/images_rain/863_6.jpg
/home/bernerd/eecs556/dataset/images/864.jpg,/home/bernerd/eecs556/dataset/images_rain/864_11.jpg
/home/bernerd/eecs556/dataset/images/914.jpg,/home/bernerd/eecs556/dataset/images_rain/914_7.jpg
/home/bernerd/eecs556/dataset/images/958.jpg,/home/bernerd/eecs556/dataset/images_rain/958_1.jpg
/home/bernerd/eecs556/dataset/images/844.jpg,/home/bernerd/eecs556/dataset/images_rain/844_5.jpg
/home/bernerd/eecs556/dataset/images/916.jpg,/home/bernerd/eecs556/dataset/images_rain/916_13.jpg
/home/bernerd/eecs556/dataset/images/869.jpg,/home/bernerd/eecs556/dataset/images_rain/869_7.jpg
/home/bernerd/eecs556/dataset/images/814.jpg,/home/bernerd/eecs556/dataset/images_rain/814_5.jpg
/home/bernerd/eecs556/dataset/images/905.jpg,/home/bernerd/eecs556/dataset/images_rain/905_7.jpg
/home/bernerd/eecs556/dataset/images/988.jpg,/home/bernerd/eecs556/dataset/images_rain/988_6.jpg
/home/bernerd/eecs556/dataset/images/946.jpg,/home/bernerd/eecs556/dataset/images_rain/946_6.jpg
/home/bernerd/eecs556/dataset/images/896.jpg,/home/bernerd/eecs556/dataset/images_rain/896_4.jpg
/home/bernerd/eecs556/dataset/images/850.jpg,/home/bernerd/eecs556/dataset/images_rain/850_1.jpg
/home/bernerd/eecs556/dataset/images/846.jpg,/home/bernerd/eecs556/dataset/images_rain/846_5.jpg
/home/bernerd/eecs556/dataset/images/805.jpg,/home/bernerd/eecs556/dataset/images_rain/805_6.jpg
/home/bernerd/eecs556/dataset/images/829.jpg,/home/bernerd/eecs556/dataset/images_rain/829_8.jpg
/home/bernerd/eecs556/dataset/images/957.jpg,/home/bernerd/eecs556/dataset/images_rain/957_11.jpg
/home/bernerd/eecs556/dataset/images/871.jpg,/home/bernerd/eecs556/dataset/images_rain/871_3.jpg
/home/bernerd/eecs556/dataset/images/875.jpg,/home/bernerd/eecs556/dataset/images_rain/875_8.jpg
/home/bernerd/eecs556/dataset/images/905.jpg,/home/bernerd/eecs556/dataset/images_rain/905_3.jpg
/home/bernerd/eecs556/dataset/images/891.jpg,/home/bernerd/eecs556/dataset/images_rain/891_12.jpg
/home/bernerd/eecs556/dataset/images/802.jpg,/home/bernerd/eecs556/dataset/images_rain/802_13.jpg
/home/bernerd/eecs556/dataset/images/869.jpg,/home/bernerd/eecs556/dataset/images_rain/869_6.jpg
/home/bernerd/eecs556/dataset/images/861.jpg,/home/bernerd/eecs556/dataset/images_rain/861_3.jpg
/home/bernerd/eecs556/dataset/images/906.jpg,/home/bernerd/eecs556/dataset/images_rain/906_6.jpg
/home/bernerd/eecs556/dataset/images/864.jpg,/home/bernerd/eecs556/dataset/images_rain/864_7.jpg
/home/bernerd/eecs556/dataset/images/942.jpg,/home/bernerd/eecs556/dataset/images_rain/942_14.jpg
/home/bernerd/eecs556/dataset/images/970.jpg,/home/bernerd/eecs556/dataset/images_rain/970_3.jpg
/home/bernerd/eecs556/dataset/images/978.jpg,/home/bernerd/eecs556/dataset/images_rain/978_10.jpg
/home/bernerd/eecs556/dataset/images/933.jpg,/home/bernerd/eecs556/dataset/images_rain/933_13.jpg
/home/bernerd/eecs556/dataset/images/888.jpg,/home/bernerd/eecs556/dataset/images_rain/888_13.jpg
/home/bernerd/eecs556/dataset/images/817.jpg,/home/bernerd/eecs556/dataset/images_rain/817_12.jpg
/home/bernerd/eecs556/dataset/images/942.jpg,/home/bernerd/eecs556/dataset/images_rain/942_1.jpg
/home/bernerd/eecs556/dataset/images/987.jpg,/home/bernerd/eecs556/dataset/images_rain/987_4.jpg
/home/bernerd/eecs556/dataset/images/841.jpg,/home/bernerd/eecs556/dataset/images_rain/841_7.jpg
/home/bernerd/eecs556/dataset/images/819.jpg,/home/bernerd/eecs556/dataset/images_rain/819_8.jpg
/home/bernerd/eecs556/dataset/images/953.jpg,/home/bernerd/eecs556/dataset/images_rain/953_14.jpg
/home/bernerd/eecs556/dataset/images/987.jpg,/home/bernerd/eecs556/dataset/images_rain/987_1.jpg
/home/bernerd/eecs556/dataset/images/840.jpg,/home/bernerd/eecs556/dataset/images_rain/840_9.jpg
/home/bernerd/eecs556/dataset/images/808.jpg,/home/bernerd/eecs556/dataset/images_rain/808_12.jpg
/home/bernerd/eecs556/dataset/images/871.jpg,/home/bernerd/eecs556/dataset/images_rain/871_2.jpg
/home/bernerd/eecs556/dataset/images/814.jpg,/home/bernerd/eecs556/dataset/images_rain/814_8.jpg
/home/bernerd/eecs556/dataset/images/1000.jpg,/home/bernerd/eecs556/dataset/images_rain/1000_1.jpg
/home/bernerd/eecs556/dataset/images/987.jpg,/home/bernerd/eecs556/dataset/images_rain/987_5.jpg
/home/bernerd/eecs556/dataset/images/929.jpg,/home/bernerd/eecs556/dataset/images_rain/929_9.jpg
/home/bernerd/eecs556/dataset/images/990.jpg,/home/bernerd/eecs556/dataset/images_rain/990_14.jpg
/home/bernerd/eecs556/dataset/images/978.jpg,/home/bernerd/eecs556/dataset/images_rain/978_8.jpg
/home/bernerd/eecs556/dataset/images/805.jpg,/home/bernerd/eecs556/dataset/images_rain/805_3.jpg
/home/bernerd/eecs556/dataset/images/843.jpg,/home/bernerd/eecs556/dataset/images_rain/843_14.jpg
/home/bernerd/eecs556/dataset/images/865.jpg,/home/bernerd/eecs556/dataset/images_rain/865_9.jpg
/home/bernerd/eecs556/dataset/images/806.jpg,/home/bernerd/eecs556/dataset/images_rain/806_10.jpg
/home/bernerd/eecs556/dataset/images/934.jpg,/home/bernerd/eecs556/dataset/images_rain/934_2.jpg
/home/bernerd/eecs556/dataset/images/804.jpg,/home/bernerd/eecs556/dataset/images_rain/804_6.jpg
/home/bernerd/eecs556/dataset/images/854.jpg,/home/bernerd/eecs556/dataset/images_rain/854_2.jpg
/home/bernerd/eecs556/dataset/images/924.jpg,/home/bernerd/eecs556/dataset/images_rain/924_11.jpg
/home/bernerd/eecs556/dataset/images/902.jpg,/home/bernerd/eecs556/dataset/images_rain/902_9.jpg
/home/bernerd/eecs556/dataset/images/805.jpg,/home/bernerd/eecs556/dataset/images_rain/805_2.jpg
/home/bernerd/eecs556/dataset/images/994.jpg,/home/bernerd/eecs556/dataset/images_rain/994_12.jpg
/home/bernerd/eecs556/dataset/images/965.jpg,/home/bernerd/eecs556/dataset/images_rain/965_4.jpg
/home/bernerd/eecs556/dataset/images/841.jpg,/home/bernerd/eecs556/dataset/images_rain/841_11.jpg
/home/bernerd/eecs556/dataset/images/967.jpg,/home/bernerd/eecs556/dataset/images_rain/967_7.jpg
/home/bernerd/eecs556/dataset/images/975.jpg,/home/bernerd/eecs556/dataset/images_rain/975_8.jpg
/home/bernerd/eecs556/dataset/images/868.jpg,/home/bernerd/eecs556/dataset/images_rain/868_10.jpg
/home/bernerd/eecs556/dataset/images/919.jpg,/home/bernerd/eecs556/dataset/images_rain/919_9.jpg
/home/bernerd/eecs556/dataset/images/858.jpg,/home/bernerd/eecs556/dataset/images_rain/858_9.jpg
/home/bernerd/eecs556/dataset/images/977.jpg,/home/bernerd/eecs556/dataset/images_rain/977_14.jpg
/home/bernerd/eecs556/dataset/images/921.jpg,/home/bernerd/eecs556/dataset/images_rain/921_2.jpg
/home/bernerd/eecs556/dataset/images/970.jpg,/home/bernerd/eecs556/dataset/images_rain/970_8.jpg
/home/bernerd/eecs556/dataset/images/943.jpg,/home/bernerd/eecs556/dataset/images_rain/943_13.jpg
/home/bernerd/eecs556/dataset/images/869.jpg,/home/bernerd/eecs556/dataset/images_rain/869_1.jpg
/home/bernerd/eecs556/dataset/images/983.jpg,/home/bernerd/eecs556/dataset/images_rain/983_7.jpg
/home/bernerd/eecs556/dataset/images/882.jpg,/home/bernerd/eecs556/dataset/images_rain/882_14.jpg
/home/bernerd/eecs556/dataset/images/1000.jpg,/home/bernerd/eecs556/dataset/images_rain/1000_2.jpg
/home/bernerd/eecs556/dataset/images/954.jpg,/home/bernerd/eecs556/dataset/images_rain/954_13.jpg
/home/bernerd/eecs556/dataset/images/870.jpg,/home/bernerd/eecs556/dataset/images_rain/870_13.jpg
/home/bernerd/eecs556/dataset/images/830.jpg,/home/bernerd/eecs556/dataset/images_rain/830_2.jpg
/home/bernerd/eecs556/dataset/images/832.jpg,/home/bernerd/eecs556/dataset/images_rain/832_9.jpg
/home/bernerd/eecs556/dataset/images/814.jpg,/home/bernerd/eecs556/dataset/images_rain/814_12.jpg
/home/bernerd/eecs556/dataset/images/930.jpg,/home/bernerd/eecs556/dataset/images_rain/930_14.jpg
/home/bernerd/eecs556/dataset/images/905.jpg,/home/bernerd/eecs556/dataset/images_rain/905_13.jpg
/home/bernerd/eecs556/dataset/images/803.jpg,/home/bernerd/eecs556/dataset/images_rain/803_10.jpg
/home/bernerd/eecs556/dataset/images/977.jpg,/home/bernerd/eecs556/dataset/images_rain/977_11.jpg
/home/bernerd/eecs556/dataset/images/816.jpg,/home/bernerd/eecs556/dataset/images_rain/816_7.jpg
/home/bernerd/eecs556/dataset/images/979.jpg,/home/bernerd/eecs556/dataset/images_rain/979_6.jpg
/home/bernerd/eecs556/dataset/images/914.jpg,/home/bernerd/eecs556/dataset/images_rain/914_9.jpg
/home/bernerd/eecs556/dataset/images/869.jpg,/home/bernerd/eecs556/dataset/images_rain/869_2.jpg
/home/bernerd/eecs556/dataset/images/877.jpg,/home/bernerd/eecs556/dataset/images_rain/877_7.jpg
/home/bernerd/eecs556/dataset/images/907.jpg,/home/bernerd/eecs556/dataset/images_rain/907_2.jpg
/home/bernerd/eecs556/dataset/images/949.jpg,/home/bernerd/eecs556/dataset/images_rain/949_12.jpg
/home/bernerd/eecs556/dataset/images/895.jpg,/home/bernerd/eecs556/dataset/images_rain/895_10.jpg
/home/bernerd/eecs556/dataset/images/848.jpg,/home/bernerd/eecs556/dataset/images_rain/848_9.jpg
/home/bernerd/eecs556/dataset/images/985.jpg,/home/bernerd/eecs556/dataset/images_rain/985_11.jpg
/home/bernerd/eecs556/dataset/images/866.jpg,/home/bernerd/eecs556/dataset/images_rain/866_9.jpg
/home/bernerd/eecs556/dataset/images/877.jpg,/home/bernerd/eecs556/dataset/images_rain/877_8.jpg
/home/bernerd/eecs556/dataset/images/965.jpg,/home/bernerd/eecs556/dataset/images_rain/965_2.jpg
/home/bernerd/eecs556/dataset/images/915.jpg,/home/bernerd/eecs556/dataset/images_rain/915_2.jpg
/home/bernerd/eecs556/dataset/images/822.jpg,/home/bernerd/eecs556/dataset/images_rain/822_7.jpg
/home/bernerd/eecs556/dataset/images/962.jpg,/home/bernerd/eecs556/dataset/images_rain/962_7.jpg
/home/bernerd/eecs556/dataset/images/826.jpg,/home/bernerd/eecs556/dataset/images_rain/826_2.jpg
/home/bernerd/eecs556/dataset/images/886.jpg,/home/bernerd/eecs556/dataset/images_rain/886_9.jpg
/home/bernerd/eecs556/dataset/images/816.jpg,/home/bernerd/eecs556/dataset/images_rain/816_1.jpg
/home/bernerd/eecs556/dataset/images/916.jpg,/home/bernerd/eecs556/dataset/images_rain/916_8.jpg
/home/bernerd/eecs556/dataset/images/995.jpg,/home/bernerd/eecs556/dataset/images_rain/995_12.jpg
/home/bernerd/eecs556/dataset/images/937.jpg,/home/bernerd/eecs556/dataset/images_rain/937_13.jpg
/home/bernerd/eecs556/dataset/images/814.jpg,/home/bernerd/eecs556/dataset/images_rain/814_14.jpg
/home/bernerd/eecs556/dataset/images/893.jpg,/home/bernerd/eecs556/dataset/images_rain/893_1.jpg
/home/bernerd/eecs556/dataset/images/944.jpg,/home/bernerd/eecs556/dataset/images_rain/944_11.jpg
/home/bernerd/eecs556/dataset/images/897.jpg,/home/bernerd/eecs556/dataset/images_rain/897_1.jpg
